 Benin,2007,number of immigrants: 61.0,number male: 40.0,number female: 21.0,Occupation: Students or children,Leading states of permanent residence: Illinois,Age: 35-44 years,Marital Status: ?
 Benin,2008,number of immigrants: 79.0,number male: 54.0,number female: 25.0,Occupation: Students or children,Leading states of permanent residence: Maryland,Age: 35-44 years,Marital Status: ?
 Benin,2009,number of immigrants: 119.0,number male: 70.0,number female: 49.0,Occupation: Service occupations,Leading states of permanent residence: Maryland,Age: 35-44 years,Marital Status: ?
 Benin,2010,number of immigrants: 127.0,number male: 84.0,number female: 43.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Maryland,Age: 35-44 years,Marital Status: ?
 Bermuda,2003,number of immigrants: 38.0,number male: 16.0,number female: 22.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Bermuda,2004,number of immigrants: 47.0,number male: 23.0,number female: 23.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 45-54 years,Marital Status: ?
 Bermuda,2005,number of immigrants: 58.0,number male: 30.0,number female: 27.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 25-34 years,Marital Status: ?
 Bermuda,2006,number of immigrants: 72.0,number male: 31.0,number female: 41.0,Occupation: Students or children,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Bermuda,2008,number of immigrants: 75.0,number male: 30.0,number female: 45.0,Occupation: Students or children,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Bermuda,2009,number of immigrants: 80.0,number male: 32.0,number female: 48.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Bermuda,2010,number of immigrants: 65.0,number male: 35.0,number female: 30.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Bhutan,2003,number of immigrants: 0.0,number male: 0.0,number female: 0.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 Bhutan,2004,number of immigrants: 0.0,number male: 0.0,number female: 0.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 Bhutan,2009,number of immigrants: 17.0,number male: 10.0,number female: 7.0,Occupation: Students or children,Leading states of permanent residence: Georgia,Age: 25-34 years,Marital Status: ?
 Bhutan,2010,number of immigrants: 50.0,number male: 32.0,number female: 18.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Bolivia,2004,number of immigrants: 1125.0,number male: 501.0,number female: 623.0,Occupation: Service,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Bolivia,2005,number of immigrants: 1361.0,number male: 596.0,number female: 765.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Bolivia,2006,number of immigrants: 1630.0,number male: 749.0,number female: 878.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Bolivia,2008,number of immigrants: 2807.0,number male: 1142.0,number female: 1664.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Bolivia,2009,number of immigrants: 1700.0,number male: 749.0,number female: 951.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Virginia,Age: 25-34 years,Marital Status: ?
 Bolivia,2010,number of immigrants: 1185.0,number male: 523.0,number female: 662.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Virginia,Age: 25-34 years,Marital Status: ?
 Bosnia and Herzegovina,2003,number of immigrants: 4993.0,number male: 2574.0,number female: 2417.0,Occupation: Operators/ fabricators/ laborers,Leading states of permanent residence: ?,Age: 25-34 years,Marital Status: ?
 Bosnia and Herzegovina,2004,number of immigrants: 8013.0,number male: 3910.0,number female: 4099.0,Occupation: Operators/ fabricators/ laborers,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Bosnia and Herzegovina,2005,number of immigrants: 8921.0,number male: 4330.0,number female: 4574.0,Occupation: Operators/ fabricators/ laborers,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Bosnia and Herzegovina,2006,number of immigrants: 9686.0,number male: 4665.0,number female: 5015.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Illinois,Age: 35-44 years,Marital Status: ?
 Bosnia and Herzegovina,2007,number of immigrants: 8175.0,number male: 3909.0,number female: 4261.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Illinois,Age: 35-44 years,Marital Status: ?
 Bosnia and Herzegovina,2008,number of immigrants: 8176.0,number male: 3860.0,number female: 4315.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Bosnia and Herzegovina,2009,number of immigrants: 4544.0,number male: 2228.0,number female: 2316.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Bosnia and Herzegovina,2010,number of immigrants: 4012.0,number male: 1902.0,number female: 2110.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Botswana,2003,number of immigrants: 7.0,number male: 7.0,number female: 0.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 Botswana,2004,number of immigrants: 0.0,number male: 0.0,number female: 0.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 Botswana,2006,number of immigrants: 17.0,number male: 6.0,number female: 11.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Georgia,Age: 18-24 years,Marital Status: ?
 Botswana,2010,number of immigrants: 24.0,number male: 9.0,number female: 15.0,Occupation: Students or children,Leading states of permanent residence: Georgia,Age: 25-34 years,Marital Status: ?
 Brazil,2004,number of immigrants: 4074.0,number male: 1566.0,number female: 2491.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Brazil,2005,number of immigrants: 4583.0,number male: 1641.0,number female: 2937.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 Brazil,2006,number of immigrants: 7028.0,number male: 2509.0,number female: 4515.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Brazil,2008,number of immigrants: 8808.0,number male: 3027.0,number female: 5781.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Brazil,2009,number of immigrants: 7960.0,number male: 2814.0,number female: 5145.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Brazil,2010,number of immigrants: 8867.0,number male: 3411.0,number female: 5452.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 British Virgin Islands,2003,number of immigrants: 22.0,number male: 9.0,number female: 13.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 British Virgin Islands,2004,number of immigrants: 41.0,number male: 13.0,number female: 25.0,Occupation: Military,Leading states of permanent residence: ?,Age: 25-34 years,Marital Status: ?
 British Virgin Islands,2005,number of immigrants: 38.0,number male: 20.0,number female: 17.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 35-44 years,Marital Status: ?
 British Virgin Islands,2006,number of immigrants: 54.0,number male: 23.0,number female: 31.0,Occupation: Students or children,Leading states of permanent residence: U.S. Possessions,Age: 25-34 years,Marital Status: ?
 British Virgin Islands,2008,number of immigrants: 67.0,number male: 25.0,number female: 42.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 British Virgin Islands,2009,number of immigrants: 43.0,number male: 14.0,number female: 29.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 British Virgin Islands,2010,number of immigrants: 36.0,number male: 13.0,number female: 23.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Georgia,Age: 35-44 years,Marital Status: ?
 Brunei,2003,number of immigrants: 5.0,number male: 0.0,number female: 5.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 Brunei,2004,number of immigrants: 0.0,number male: 0.0,number female: 0.0,Occupation: Farming/ forestry/ fisheries,Leading states of permanent residence: ?,Age: 18-24 years,Marital Status: ?
 Brunei,2007,number of immigrants: 20.0,number male: 11.0,number female: 9.0,Occupation: Students or children,Leading states of permanent residence: Arizona,Age: 25-34 years,Marital Status: ?
 Brunei,2008,number of immigrants: 25.0,number male: 11.0,number female: 14.0,Occupation: Students or children,Leading states of permanent residence: Colorado,Age: 35-44 years,Marital Status: ?
 Brunei,2009,number of immigrants: 14.0,number male: 5.0,number female: 8.0,Occupation: Students or children,Leading states of permanent residence: Georgia,Age: 35-44 years,Marital Status: ?
 Brunei,2010,number of immigrants: 15.0,number male: 11.0,number female: 4.0,Occupation: Students or children,Leading states of permanent residence: Pennsylvania,Age: 18-24 years,Marital Status: ?
